id,month,day,hour,weekday,fatalities_30d,serious_injuries_30d,minor_injuries_30d,latitude,longitude,municipality
35941,Dec,23,11,Saturday,0,0,1,38.768441,-9.097826,Lisboa
35962,Dec,23,14,Saturday,0,0,1,38.694288,-9.220295,Lisboa
35981,Dec,23,16,Saturday,0,0,1,38.755823,-9.148752,Lisboa
36003,Dec,23,20,Saturday,0,1,0,38.741841,-9.147054,Lisboa
36013,Dec,24,1,Sunday,0,0,1,38.752602,-9.119118,Lisboa
36035,Dec,24,11,Sunday,0,0,4,38.727314,-9.146138,Lisboa
36042,Dec,24,12,Sunday,0,0,1,38.768664,-9.104195,Lisboa
36060,Dec,24,15,Sunday,0,0,1,38.782821,-9.165905,Lisboa
36076,Dec,24,18,Sunday,0,0,1,38.724898,-9.161783,Lisboa
36090,Dec,24,22,Sunday,0,0,1,38.726349,-9.122856,Lisboa
36121,Dec,25,18,Monday,0,0,1,38.736854,-9.130364,Lisboa
36124,Dec,25,19,Monday,0,0,1,38.753661,-9.130483,Lisboa
36175,Dec,26,15,Tuesday,0,0,1,38.715421,-9.177278,Lisboa
36210,Dec,27,8,Wednesday,0,0,1,38.775241,-9.163635,Lisboa
36222,Dec,27,12,Wednesday,0,0,1,38.697501,-9.187951,Lisboa
36224,Dec,27,13,Wednesday,0,0,1,38.703212,-9.168147,Lisboa
36258,Dec,27,18,Wednesday,0,0,1,38.767644,-9.185478,Lisboa
36269,Dec,27,19,Wednesday,0,0,1,38.77678,-9.152557,Lisboa
36318,Dec,28,13,Thursday,0,0,1,38.733372,-9.153757,Lisboa
36323,Dec,28,15,Thursday,0,0,1,38.734187,-9.145042,Lisboa
36329,Dec,28,15,Thursday,0,0,1,38.76565,-9.10403,Lisboa
36353,Dec,28,18,Thursday,0,0,2,38.749853,-9.168165,Lisboa
36446,Dec,29,20,Friday,0,0,1,38.732758,-9.141143,Lisboa
36453,Dec,29,22,Friday,0,0,1,38.745127,-9.11677,Lisboa
36492,Dec,30,13,Saturday,0,0,1,38.759118,-9.181133,Lisboa
36525,Dec,30,19,Saturday,0,0,1,38.766074,-9.129124,Lisboa
36527,Dec,30,22,Saturday,0,0,1,38.737467,-9.144035,Lisboa
36559,Dec,31,13,Sunday,0,0,1,38.751904,-9.116279,Lisboa
